trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,180.47923569315475,90.76913905310575
20100107,37.504975999434514,60.93760619471625
20100108,-9.768370830705086,51.19096173073936
20100111,16.17642135063896,45.57009551983106
20100112,31.63149406335018,43.235800767762505
20100113,37.20841456488938,40.01607167431148
20100114,41.320079628762,38.358244947761975
20100115,45.04273997190035,37.68236211629361
20100118,48.48989404070168,37.648933542810916
20100119,51.50117926619528,38.0495416948484
20100120,53.90514576529753,38.48626799719756
20100121,56.33145965424555,39.18120010969902
20100122,57.31734513418117,39.7300485552069
20100125,58.368189503806626,40.43096712039488
20100126,59.40342631858403,41.17961793767945
20100127,60.566222017110434,42.05036185674044
20100128,60.35607540317681,42.24691321157445
20100129,38.58583293377368,42.520731569542676
20100201,41.92225202158962,42.85610903909937
20100202,23.50677145907211,43.35083346980848
20100203,29.2022234820221,44.15722633107154
20100204,33.265372723462555,44.86758964615605
20100205,36.020322536147226,45.50444715102683
20100208,38.65958534641213,47.618206533574046
20100209,40.574827964626564,49.15873954618654
20100210,41.8855922031269,52.12386761860336
20100211,43.01782661702999,54.78450077667661
20100212,43.68663050703522,56.696522736603995
20100222,43.29949587808631,58.13967769599962
20100223,43.0524260809379,59.34539036176806
20100224,42.85360638607526,60.579286861793214
20100225,42.68876591763066,61.61616567961975
20100226,42.772560805379456,63.125247258362066
20100301,42.20168724657822,64.40525125899386
20100302,41.5700484060585,65.2715633268076
20100303,41.04286048112479,65.85186393242954
20100304,26.172465799345225,69.94440098234489
20100305,29.263809740860133,74.90261999136419
20100308,32.000087615497236,79.11354564180434
20100309,34.205637386431036,82.14134481167144
20100310,36.268997365845706,86.80530744966899
20100311,38.33700165647729,91.23719531318788
20100312,41.19454773870573,96.7037385775699
20100315,43.061351816860274,99.34785077562492
20100316,44.61805343360409,102.09689856455556
20100317,46.01779012376191,104.57582901966713
20100318,47.08244633771103,106.08592498631108
20100319,48.060282966474105,107.41715335878196
20100322,50.386426242630755,108.63485665406657
20100323,52.29648695828806,109.64907245482087
20100324,31.555109388956513,111.03957915694545
20100325,37.096194657752235,111.8147364863195
20100326,41.45423125554956,111.59341549060447
20100329,46.43525401638057,111.65924420985911
20100330,51.955631677856495,113.91314413292078
20100331,56.39610933537989,116.27383063107212
20100401,59.789136113853786,117.95374435556623
20100402,62.52824616219033,119.37454701796601
20100406,65.02816934511658,121.40555648374801
20100407,67.16633758536753,123.69395321998884
20100408,68.30494091230774,125.32170450213718
20100409,70.12402313352969,127.04503576721339
20100412,71.6033549949596,126.75228723559202
20100413,43.22510991891023,128.8144089026065
20100414,19.96699945831335,130.33600848108543
20100415,-0.4038704192580787,132.1387754400976
20100416,-17.497969203874945,134.5334777020975
20100419,-27.846507992444,130.6142792841507
20100420,-36.32597547982333,86.27427576571804
20100421,-16.180634433214664,49.87717973050592
20100422,-26.777883708384334,20.039944553096877
20100423,-35.44121642654153,-4.8005782364969845
