trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,180.47923569315475,90.76913905310575
20100107,37.504975999434514,60.93760619471625
20100108,-9.768370830705086,51.19096173073936
20100111,16.17642135063896,45.57009551983106
20100112,31.63149406335018,43.235800767762505
20100113,37.20841456488938,40.01607167431148
20100114,41.320079628762,38.358244947761975
20100115,45.04273997190035,37.68236211629361
20100118,48.48989404070168,37.648933542810916
20100119,51.50117926619528,38.0495416948484
20100120,53.90514576529753,38.48626799719756
20100121,56.33145965424555,39.18120010969902
20100122,57.31734513418117,39.7300485552069
20100125,58.368189503806626,40.43096712039488
20100126,59.40342631858403,41.17961793767945
20100127,60.566222017110434,42.05036185674044
20100128,60.35607540317681,42.24691321157445
20100129,38.58583293377368,42.520731569542676
20100201,41.92225202158962,42.85610903909937
20100202,23.50677145907211,43.35083346980848
20100203,29.2022234820221,44.15722633107154
20100204,33.265372723462555,44.86758964615605
20100205,36.020322536147226,45.50444715102683
20100208,38.65958534641213,47.618206533574046
20100209,40.574827964626564,49.15873954618654
20100210,41.8855922031269,52.12386761860336
20100211,43.01782661702999,54.78450077667661
20100212,43.68663050703522,56.696522736603995
20100222,43.29949587808631,58.13967769599962
20100223,43.0524260809379,59.34539036176806
20100224,42.85360638607526,60.579286861793214
20100225,42.68876591763066,61.61616567961975
20100226,42.772560805379456,63.125247258362066
20100301,42.20168724657822,64.40525125899386
20100302,41.5700484060585,65.2715633268076
20100303,41.04286048112479,65.85186393242954
20100304,26.172465799345225,69.94440098234489
20100305,29.263809740860133,74.90261999136419
20100308,32.000087615497236,79.11354564180434
20100309,34.205637386431036,82.14134481167144
20100310,36.268997365845706,86.80530744966899
20100311,38.33700165647729,91.23719531318788
20100312,41.19454773870573,96.7037385775699
20100315,43.061351816860274,99.34785077562492
20100316,44.61805343360409,102.09689856455556
20100317,46.01779012376191,104.57582901966713
20100318,47.08244633771103,106.08592498631108
20100319,48.060282966474105,107.41715335878196
20100322,50.386426242630755,108.63485665406657
20100323,30.153224276127524,109.64907245482087
20100324,13.438039089587754,111.03957915694545
20100325,-0.28385905911349735,111.8147364863195
20100326,10.8707143704637,111.59341549060447
20100329,21.412485966576188,111.65924420985911
20100330,31.482531054145042,113.91314413292078
20100331,39.64543966816301,116.27383063107212
20100401,46.08407556792123,117.95374435556623
20100402,51.315036775509135,119.37454701796601
20100406,55.85374000799136,121.40555648374801
20100407,59.65999615437165,123.69395321998884
20100408,62.16339542272962,125.32170450213718
20100409,65.09912669011862,127.04503576721339
20100412,67.4920790399951,81.13944013810978
20100413,70.58017831384926,41.27872261618104
20100414,42.34840829163615,8.831032204012901
20100415,17.90818414879374,-18.27487785981903
20100416,-2.51538392569698,-41.37213694361264
20100419,-15.58803235706826,-54.39138419339744
20100420,-26.296315757619265,-65.09396173402789
20100421,-35.05577663668365,-73.96953820666592
20100422,-42.221179647114624,-81.28917368754301
