trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,145.4140211673483,372.2451015549538,989.9024344620877,,
20100107,200.72178543781777,287.3143341717938,563.4161129791788,,
20100108,245.79025826250415,316.46118844776413,475.8630734438805,,
20100111,229.0247031574696,292.0482284498119,381.1196936559785,,
20100112,254.4814759635063,311.66670063700474,356.98682958769336,,
20100113,304.72787529434646,366.864588719027,385.1989978443105,,
20100114,331.2050804442225,385.9673166174368,382.82210576182905,,
20100115,360.19957427614264,421.24825701001606,396.96354949206,,
20100118,373.7071805708943,471.0753692877994,419.26961187997,,
20100119,377.85156707151174,498.6529277516852,429.32561573684654,,
20100120,405.7920746663877,541.9570063302143,457.0066709800008,,
20100121,433.182226319425,578.3682573553936,479.6204961469433,,
20100122,468.88160543717345,614.4853825972623,502.40857616283245,,
20100125,486.6369114704615,625.3074504979307,504.95342417497807,,
20100126,516.6383815139254,652.6029491429733,519.852587336193,,
20100127,539.0390527343387,671.0272241321115,536.1052716037493,,
20100128,582.3337166233563,701.8379472096857,564.9161886056264,,
20100129,632.7551802563545,731.0361405710328,587.7930323178833,,
20100201,700.6470931751609,775.8375018533659,623.7746526376906,,
20100202,774.3275337457862,817.6379973796174,658.2613410381558,,
20100203,809.39105306686,818.438774726516,656.1653502793291,,
20100204,859.4353036768296,840.7273556686508,671.1911161313005,,
20100205,896.7119956070048,864.1499990970934,690.654194440668,,
20100208,899.4062170807996,855.2859185988968,676.973817276344,,
20100209,902.351810798514,843.7550742812956,664.6512262819984,,
20100210,948.0446360967172,870.3371216441172,679.8503806918737,,
20100211,949.3713361391317,875.7166331675695,680.6435533530587,,
20100212,947.4690444577001,889.6027323042998,692.4773846389951,,
20100222,925.5269237363365,873.3872627174388,671.74382109875,,
20100223,882.1365764513305,847.8007253872562,638.3534699051281,,
20100224,834.2062325543438,834.9512321784102,613.9575294217565,,
