ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg,mapping_ts_code,pre_main_close
AD.SHF,20250610,,18365.0,19400.0,19500.0,19070.0,19190.0,19225.0,825.0,860.0,52297.0,1005669.645,9723.0,,AD2511.SHF,
AD.SHF,20250611,19190.0,19225.0,19200.0,19525.0,19200.0,19400.0,19355.0,175.0,130.0,27911.0,540254.945,10419.0,,AD2511.SHF,
AD.SHF,20250612,19400.0,19355.0,19435.0,19490.0,19355.0,19460.0,19425.0,105.0,70.0,12742.0,247572.965,10862.0,,AD2511.SHF,
AD.SHF,20250613,19460.0,19425.0,19455.0,19520.0,19330.0,19430.0,19410.0,5.0,-15.0,11290.0,219183.285,9162.0,,AD2511.SHF,
AD.SHF,20250616,19430.0,19410.0,19400.0,19480.0,19355.0,19470.0,19420.0,60.0,10.0,5526.0,107319.365,8673.0,,AD2511.SHF,
AD.SHF,20250617,19470.0,19420.0,19500.0,19630.0,19440.0,19565.0,19545.0,145.0,125.0,9114.0,178147.42,8964.0,,AD2511.SHF,
AD.SHF,20250618,19565.0,19545.0,19590.0,19740.0,19580.0,19730.0,19660.0,185.0,115.0,7319.0,143923.08,9124.0,,AD2511.SHF,
AD.SHF,20250619,19730.0,19660.0,19720.0,19840.0,19620.0,19780.0,19745.0,120.0,85.0,11085.0,218892.1,8389.0,,AD2511.SHF,
AD.SHF,20250620,19780.0,19745.0,19715.0,19780.0,19625.0,19640.0,19695.0,-105.0,-50.0,5622.0,110735.03,8378.0,,AD2511.SHF,
AD.SHF,20250623,19640.0,19695.0,19665.0,19800.0,19640.0,19680.0,19695.0,-15.0,0.0,4196.0,82659.51,8243.0,,AD2511.SHF,
AD.SHF,20250624,19680.0,19695.0,19700.0,19740.0,19520.0,19625.0,19625.0,-70.0,-70.0,4796.0,94124.26,8063.0,,AD2511.SHF,
AD.SHF,20250625,19625.0,19625.0,19625.0,19700.0,19530.0,19700.0,19600.0,75.0,-25.0,3694.0,72412.935,7903.0,,AD2511.SHF,
AD.SHF,20250626,19700.0,19600.0,19700.0,19750.0,19640.0,19715.0,19690.0,115.0,90.0,2805.0,55243.055,7964.0,,AD2511.SHF,
