trade_date,{'N': 10},{'N': 20},{'N': 30},{'N': 40},{'N': 50},{'N': 60}
20100104,0.0,0.0,0.0,0.0,0.0,0.0
20100105,0.0,0.0,0.0,0.0,0.0,0.0
20100106,0.0,0.0,0.0,0.0,0.0,0.0
20100107,-8.127172617360706,-8.127172617360706,-8.127172617360706,-8.127172617360706,-8.127172617360706,-8.127172617360706
20100108,-0.934249559383081,-0.934249559383081,-0.934249559383081,-0.934249559383081,-0.934249559383081,-0.934249559383081
20100111,1.4299558878143543,1.4299558878143543,1.4299558878143543,1.4299558878143543,1.4299558878143543,1.4299558878143543
20100112,-0.13251993569023543,-0.13251993569023543,-0.13251993569023543,-0.13251993569023543,-0.13251993569023543,-0.13251993569023543
20100113,-1.857955770444136,-1.857955770444136,-1.857955770444136,-1.857955770444136,-1.857955770444136,-1.857955770444136
20100114,0.28860586213659895,0.28860586213659895,0.28860586213659895,0.28860586213659895,0.28860586213659895,0.28860586213659895
20100115,-1.1984864057434363,-1.1984864057434363,-1.1984864057434363,-1.1984864057434363,-1.1984864057434363,-1.1984864057434363
20100118,0.4939233114357059,0.4939233114357059,0.4939233114357059,0.4939233114357059,0.4939233114357059,0.4939233114357059
20100119,-0.23336744410070612,-0.23336744410070612,-0.23336744410070612,-0.23336744410070612,-0.23336744410070612,-0.23336744410070612
20100120,-0.3244407908859083,-0.3244407908859083,-0.3244407908859083,-0.3244407908859083,-0.3244407908859083,-0.3244407908859083
20100121,-0.21954419207842893,-0.21954419207842893,-0.21954419207842893,-0.21954419207842893,-0.21954419207842893,-0.21954419207842893
20100122,-1.1947097260608817,-1.1947097260608817,-1.1947097260608817,-1.1947097260608817,-1.1947097260608817,-1.1947097260608817
20100125,-0.19229262621890242,-0.19229262621890242,-0.19229262621890242,-0.19229262621890242,-0.19229262621890242,-0.19229262621890242
20100126,-0.2553536189757952,-0.2553536189757952,-0.2553536189757952,-0.2553536189757952,-0.2553536189757952,-0.2553536189757952
20100127,1.0270009240529405,1.0270009240529405,1.0270009240529405,1.0270009240529405,1.0270009240529405,1.0270009240529405
20100128,-0.4622258508338306,-0.4622258508338306,-0.4622258508338306,-0.4622258508338306,-0.4622258508338306,-0.4622258508338306
